ID,Timestamp,Machine_ID,Air_Temp_K,Process_Temp_K,RPM,Torque_Nm,Tool_Wear_Min,Machine_Status,Quality_Check,Product_Count
4296,2026-06-13T05:22:00,LINE1-M02,299.2,309.2,1319,63.5,174,Running,True,4296
4297,2026-06-13T05:26:00,LINE2-M02,299.0,308.3,1248,31.7,177,Running,True,4297
4298,2026-06-13T05:29:00,LINE3-M02,298.4,308.7,1333,37.0,179,Running,True,4298
4299,2026-06-13T05:33:00,LINE3-M01,301.5,311.3,1240,43.2,181,Running,True,4299
4300,2026-06-13T05:35:00,LINE3-M01,300.9,310.8,1853,32.8,184,Running,True,4300
4301,2026-06-13T05:38:00,LINE2-M02,298.6,308.2,1577,39.2,186,Idle,True,4301
4302,2026-06-13T05:43:00,LINE2-M02,303.4,313.7,1594,57.2,188,Stopped,False,4302
4303,2026-06-13T05:48:00,LINE1-M02,298.2,308.5,1650,41.5,190,Idle,True,4303
4304,2026-06-13T05:51:00,LINE3-M02,299.9,310.3,1784,42.1,193,Running,True,4304
4305,2026-06-13T05:57:00,LINE3-M01,302.3,311.3,1395,48.5,196,Idle,True,4305
4306,2026-06-13T06:02:00,LINE1-M01,298.4,307.6,1546,43.9,198,Running,True,4306
4307,2026-06-13T06:05:00,LINE3-M01,300.8,308.5,1980,48.7,200,Stopped,False,4307
4308,2026-06-13T06:10:00,LINE2-M01,299.5,309.4,1270,42.0,203,Running,True,4308
4309,2026-06-13T06:12:00,LINE2-M02,302.6,311.1,1575,47.7,206,Running,True,4309
4310,2026-06-13T06:18:00,LINE2-M01,302.5,313.8,1539,32.4,208,Running,True,4310
4311,2026-06-13T06:23:00,LINE2-M02,298.8,310.4,1745,52.8,210,Stopped,False,4311
4312,2026-06-13T06:25:00,LINE3-M02,300.9,311.1,1596,50.0,212,Running,True,4312
4313,2026-06-13T06:31:00,LINE3-M02,297.3,307.4,1882,27.3,217,Running,True,4313
4314,2026-06-13T06:34:00,LINE3-M01,299.5,308.4,1220,47.0,222,Stopped,True,4314
4315,2026-06-13T06:38:00,LINE2-M02,299.6,308.4,1662,42.2,224,Stopped,False,4315
4316,2026-06-13T06:40:00,LINE2-M01,299.0,310.4,1442,51.9,226,Stopped,True,4316
4317,2026-06-13T06:43:00,LINE2-M02,296.1,307.3,1640,34.6,228,Stopped,True,4317
4318,2026-06-13T06:45:00,LINE2-M01,301.6,310.9,1400,44.2,233,Stopped,True,4318
4319,2026-06-13T06:47:00,LINE3-M01,301.0,312.9,1797,51.5,236,Stopped,True,4319
4320,2026-06-13T06:51:00,LINE2-M01,298.5,308.0,1798,44.3,239,Stopped,False,4320
4321,2026-06-13T06:53:00,LINE2-M02,299.7,310.2,1935,42.5,0,Idle,True,4321
4322,2026-06-13T06:58:00,LINE2-M01,301.2,310.1,1438,49.2,2,Running,True,4322
4323,2026-06-13T07:03:00,LINE1-M01,302.2,312.2,1534,49.1,5,Running,True,4323
4324,2026-06-13T07:08:00,LINE1-M02,303.3,313.5,1764,45.7,8,Running,True,4324
4325,2026-06-13T07:12:00,LINE3-M01,301.0,310.6,1825,43.6,10,Running,True,4325
4326,2026-06-13T07:14:00,LINE3-M01,301.0,312.4,1777,23.7,12,Running,True,4326
4327,2026-06-13T07:16:00,LINE2-M01,300.1,309.2,1718,44.1,17,Running,True,4327
4328,2026-06-13T07:18:00,LINE2-M01,298.8,308.8,1674,27.1,20,Idle,True,4328
4329,2026-06-13T07:22:00,LINE3-M02,301.4,313.1,1335,41.8,22,Idle,True,4329
4330,2026-06-13T07:24:00,LINE1-M02,302.5,312.6,1314,62.0,24,Running,True,4330
4331,2026-06-13T07:26:00,LINE1-M02,304.2,315.3,1657,29.4,29,Running,True,4331
4332,2026-06-13T07:30:00,LINE3-M01,300.1,310.7,1498,53.5,32,Running,True,4332
4333,2026-06-13T07:36:00,LINE2-M02,300.3,310.3,1207,28.5,34,Idle,True,4333
4334,2026-06-13T07:39:00,LINE1-M01,301.2,311.4,1796,17.5,36,Maintenance,False,4334
4335,2026-06-13T07:44:00,LINE2-M02,301.6,310.1,1168,42.9,39,Maintenance,False,4335
4336,2026-06-13T07:50:00,LINE3-M02,300.8,311.0,1402,41.2,42,Running,True,4336
4337,2026-06-13T07:56:00,LINE2-M01,298.0,307.7,1186,42.4,44,Idle,False,4337
4338,2026-06-13T08:02:00,LINE2-M02,301.1,309.3,1767,60.9,46,Maintenance,False,4338
4339,2026-06-13T08:06:00,LINE2-M02,297.1,307.9,1596,59.8,48,Maintenance,False,4339
4340,2026-06-13T08:09:00,LINE2-M02,299.6,308.6,1351,41.6,53,Running,True,4340
4341,2026-06-13T08:15:00,LINE3-M01,296.1,307.0,1861,42.8,55,Running,True,4341
4342,2026-06-13T08:18:00,LINE1-M02,303.3,313.7,1251,41.1,60,Idle,True,4342
4343,2026-06-13T08:21:00,LINE1-M01,300.5,309.2,1168,42.7,62,Running,True,4343
4344,2026-06-13T08:25:00,LINE1-M01,301.9,313.3,1757,41.9,65,Running,True,4344
4345,2026-06-13T08:31:00,LINE3-M01,297.8,307.4,1469,32.5,68,Idle,True,4345
4346,2026-06-13T08:33:00,LINE2-M01,299.6,309.6,1436,34.2,70,Running,True,4346
4347,2026-06-13T08:39:00,LINE2-M02,302.3,311.1,1660,20.3,72,Running,False,4347
4348,2026-06-13T08:43:00,LINE3-M01,301.3,309.5,1560,37.6,75,Running,True,4348
4349,2026-06-13T08:45:00,LINE3-M02,301.0,309.4,1408,44.4,77,Running,True,4349
4350,2026-06-13T08:50:00,LINE3-M02,302.3,312.4,1611,49.7,79,Running,True,4350
4351,2026-06-13T08:52:00,LINE1-M01,303.8,314.7,1394,31.4,81,Running,True,4351
4352,2026-06-13T08:58:00,LINE1-M02,300.0,309.9,1291,49.4,83,Running,True,4352
4353,2026-06-13T09:02:00,LINE3-M01,301.7,312.7,1433,41.9,88,Running,True,4353
4354,2026-06-13T09:08:00,LINE1-M01,296.8,307.0,1168,39.2,90,Running,True,4354
4355,2026-06-13T09:11:00,LINE2-M02,301.0,310.2,1168,50.2,92,Running,False,4355
4356,2026-06-13T09:17:00,LINE3-M02,303.1,315.2,1953,41.8,94,Running,True,4356
4357,2026-06-13T09:19:00,LINE1-M02,302.8,310.2,1477,35.2,99,Running,True,4357
4358,2026-06-13T09:24:00,LINE3-M02,298.8,308.0,1529,34.9,104,Idle,True,4358
4359,2026-06-13T09:30:00,LINE3-M01,298.2,307.2,1360,30.7,106,Running,True,4359
4360,2026-06-13T09:35:00,LINE3-M01,300.0,310.5,1513,37.5,108,Running,True,4360
4361,2026-06-13T09:37:00,LINE1-M02,298.8,308.3,1735,33.7,111,Running,True,4361
4362,2026-06-13T09:42:00,LINE3-M02,299.7,311.5,2013,31.4,113,Running,True,4362
4363,2026-06-13T09:48:00,LINE3-M02,299.5,309.2,1324,27.4,115,Idle,True,4363
4364,2026-06-13T09:52:00,LINE3-M02,300.5,309.6,1529,34.2,117,Running,True,4364
4365,2026-06-13T09:55:00,LINE1-M02,300.4,310.8,1619,47.1,120,Running,True,4365
4366,2026-06-13T10:01:00,LINE2-M01,298.0,308.2,1292,28.3,125,Running,True,4366
4367,2026-06-13T10:05:00,LINE2-M02,300.1,311.4,1550,40.5,127,Running,True,4367
4368,2026-06-13T10:08:00,LINE1-M01,295.7,306.6,1574,37.1,129,Running,True,4368
4369,2026-06-13T10:11:00,LINE3-M02,300.7,311.4,1168,35.4,131,Running,True,4369
4370,2026-06-13T10:16:00,LINE2-M02,297.9,308.5,1471,46.5,133,Running,True,4370
4371,2026-06-13T10:21:00,LINE2-M01,296.0,307.9,1778,38.8,135,Running,True,4371
4372,2026-06-13T10:25:00,LINE3-M02,298.9,310.1,1424,42.6,137,Running,True,4372
4373,2026-06-13T10:29:00,LINE3-M02,300.9,312.4,1762,28.0,139,Running,True,4373
4374,2026-06-13T10:31:00,LINE2-M01,303.5,313.1,1486,32.9,141,Running,True,4374
4375,2026-06-13T10:34:00,LINE2-M01,297.8,307.5,2408,30.1,143,Running,True,4375
4376,2026-06-13T10:39:00,LINE2-M02,295.7,306.4,1496,42.5,146,Running,True,4376
4377,2026-06-13T10:44:00,LINE2-M01,295.5,305.5,1724,38.3,148,Running,True,4377
4378,2026-06-13T10:46:00,LINE2-M01,300.8,310.5,1655,39.2,150,Running,True,4378
4379,2026-06-13T10:52:00,LINE1-M02,300.3,311.0,1569,34.7,155,Running,False,4379
4380,2026-06-13T10:57:00,LINE3-M02,303.8,313.9,1168,50.1,157,Running,True,4380
4381,2026-06-13T10:59:00,LINE2-M01,297.7,308.8,2039,47.2,159,Stopped,False,4381
4382,2026-06-13T11:02:00,LINE2-M01,301.7,311.6,1733,54.0,161,Maintenance,False,4382
4383,2026-06-13T11:05:00,LINE2-M01,297.1,306.8,1489,35.3,163,Running,True,4383
4384,2026-06-13T11:08:00,LINE3-M02,300.6,312.0,1342,43.0,165,Running,True,4384
4385,2026-06-13T11:10:00,LINE1-M02,300.8,310.4,1425,31.3,168,Running,True,4385
4386,2026-06-13T11:15:00,LINE3-M01,300.3,309.7,1367,48.4,173,Idle,True,4386
4387,2026-06-13T11:20:00,LINE3-M02,299.8,308.1,1539,56.8,175,Stopped,False,4387
4388,2026-06-13T11:25:00,LINE1-M01,298.4,309.5,1268,52.7,180,Running,True,4388
4389,2026-06-13T11:27:00,LINE2-M01,298.4,309.6,1607,38.9,183,Running,True,4389
4390,2026-06-13T11:29:00,LINE2-M01,300.3,310.6,1185,42.5,188,Idle,True,4390
4391,2026-06-13T11:34:00,LINE3-M01,299.8,310.5,1386,46.2,190,Running,True,4391
4392,2026-06-13T11:37:00,LINE3-M02,299.0,309.3,1761,31.6,192,Running,True,4392
4393,2026-06-13T11:41:00,LINE2-M01,299.1,309.0,1832,46.7,195,Idle,True,4393
4394,2026-06-13T11:47:00,LINE1-M02,302.7,312.8,1587,36.4,200,Idle,True,4394
4395,2026-06-13T11:50:00,LINE3-M01,297.1,306.8,1361,33.9,205,Running,True,4395
4396,2026-06-13T11:55:00,LINE2-M02,297.0,306.9,1874,49.1,207,Maintenance,True,4396
4397,2026-06-13T12:00:00,LINE1-M01,300.7,310.4,1385,48.7,210,Stopped,False,4397
4398,2026-06-13T12:02:00,LINE2-M02,301.1,310.7,1414,42.8,215,Running,True,4398
4399,2026-06-13T12:06:00,LINE2-M01,300.0,309.6,1373,40.2,217,Running,True,4399
4400,2026-06-13T12:11:00,LINE1-M01,298.2,308.6,1325,37.0,222,Maintenance,False,4400
4401,2026-06-13T12:14:00,LINE3-M02,301.2,310.0,1194,48.0,224,Running,True,4401
4402,2026-06-13T12:20:00,LINE3-M02,301.7,311.9,1267,56.0,226,Maintenance,True,4402
4403,2026-06-13T12:24:00,LINE2-M01,299.9,312.1,1737,36.5,229,Running,True,4403
4404,2026-06-13T12:26:00,LINE3-M02,302.6,315.3,1488,32.3,231,Idle,True,4404
4405,2026-06-13T12:31:00,LINE3-M02,300.4,309.6,1440,37.8,233,Maintenance,False,4405
4406,2026-06-13T12:37:00,LINE3-M02,297.4,307.8,1748,27.5,235,Stopped,False,4406
4407,2026-06-13T12:43:00,LINE3-M02,301.5,311.3,1246,34.0,240,Stopped,True,4407
4408,2026-06-13T12:47:00,LINE2-M02,301.7,311.5,1233,32.7,0,Running,True,4408
4409,2026-06-13T12:50:00,LINE1-M02,298.6,308.0,1784,56.6,3,Stopped,False,4409
4410,2026-06-13T12:56:00,LINE3-M02,299.5,309.0,1168,51.4,5,Idle,True,4410
4411,2026-06-13T13:00:00,LINE1-M02,298.5,308.2,1700,36.4,7,Running,True,4411
4412,2026-06-13T13:05:00,LINE3-M02,300.3,307.8,1198,24.7,10,Maintenance,False,4412
4413,2026-06-13T13:07:00,LINE3-M02,297.7,307.9,1527,27.5,12,Running,True,4413
4414,2026-06-13T13:10:00,LINE2-M02,300.9,311.7,1343,54.6,15,Running,True,4414
4415,2026-06-13T13:15:00,LINE2-M02,299.8,308.8,1590,30.0,20,Running,True,4415
4416,2026-06-13T13:21:00,LINE2-M02,302.8,312.2,2030,26.9,23,Running,True,4416
4417,2026-06-13T13:25:00,LINE1-M02,299.0,309.4,1688,28.0,25,Running,True,4417
4418,2026-06-13T13:28:00,LINE1-M01,301.5,312.3,1561,47.8,28,Running,True,4418
4419,2026-06-13T13:30:00,LINE3-M01,302.2,311.1,1440,21.1,33,Stopped,False,4419
4420,2026-06-13T13:33:00,LINE3-M01,299.0,308.5,1541,40.9,35,Running,True,4420
4421,2026-06-13T13:35:00,LINE2-M01,300.2,309.8,1730,40.2,38,Running,True,4421
4422,2026-06-13T13:37:00,LINE3-M01,301.9,311.5,1392,32.5,41,Running,True,4422
4423,2026-06-13T13:42:00,LINE1-M01,302.3,313.5,2320,36.4,44,Idle,True,4423
4424,2026-06-13T13:47:00,LINE2-M01,300.9,310.6,1355,64.6,46,Stopped,True,4424
4425,2026-06-13T13:52:00,LINE1-M01,301.4,311.0,1600,45.1,48,Running,True,4425
4426,2026-06-13T13:57:00,LINE3-M02,299.7,309.5,1497,31.8,50,Running,True,4426
4427,2026-06-13T14:02:00,LINE1-M02,297.0,307.0,1607,20.6,53,Stopped,False,4427
4428,2026-06-13T14:07:00,LINE2-M01,300.3,311.0,1587,33.3,58,Running,True,4428
4429,2026-06-13T14:11:00,LINE1-M01,298.4,308.7,1296,30.3,61,Running,True,4429
4430,2026-06-13T14:14:00,LINE3-M02,298.6,308.9,1581,51.2,64,Running,True,4430
4431,2026-06-13T14:17:00,LINE3-M01,303.6,314.3,1826,33.9,66,Running,True,4431
4432,2026-06-13T14:21:00,LINE2-M01,301.3,310.7,1168,40.9,69,Running,True,4432
4433,2026-06-13T14:26:00,LINE1-M01,299.4,310.2,1604,53.1,71,Running,True,4433
4434,2026-06-13T14:31:00,LINE1-M02,297.5,307.0,1394,22.1,76,Maintenance,True,4434
4435,2026-06-13T14:37:00,LINE3-M02,296.5,307.9,1799,37.9,81,Running,True,4435
4436,2026-06-13T14:39:00,LINE2-M01,297.0,307.1,1284,35.1,83,Running,True,4436
4437,2026-06-13T14:42:00,LINE3-M02,300.8,311.4,1901,43.6,86,Running,True,4437
4438,2026-06-13T14:47:00,LINE3-M02,298.9,307.8,1704,36.7,91,Running,True,4438
4439,2026-06-13T14:53:00,LINE1-M02,301.2,311.4,1263,47.0,96,Running,True,4439
4440,2026-06-13T14:58:00,LINE3-M01,297.2,307.9,1307,37.9,101,Running,True,4440
4441,2026-06-13T15:03:00,LINE1-M01,298.3,307.7,1581,36.6,103,Idle,True,4441
4442,2026-06-13T15:06:00,LINE1-M02,298.3,307.8,1799,38.0,105,Idle,True,4442
4443,2026-06-13T15:12:00,LINE1-M02,298.6,309.8,1821,30.6,110,Running,True,4443
4444,2026-06-13T15:14:00,LINE2-M02,297.7,308.1,1660,51.6,112,Running,True,4444
4445,2026-06-13T15:18:00,LINE2-M01,298.6,306.3,1708,35.5,117,Running,True,4445
4446,2026-06-13T15:21:00,LINE2-M01,303.7,314.6,1404,23.4,120,Maintenance,False,4446
4447,2026-06-13T15:27:00,LINE2-M02,300.5,311.0,1219,49.0,122,Running,True,4447
4448,2026-06-13T15:31:00,LINE2-M01,301.4,310.5,1168,44.9,124,Idle,True,4448
4449,2026-06-13T15:35:00,LINE1-M02,301.1,310.3,1460,37.0,126,Running,True,4449
4450,2026-06-13T15:41:00,LINE3-M01,300.5,310.8,1382,35.4,131,Running,True,4450
4451,2026-06-13T15:46:00,LINE1-M01,298.6,308.1,1750,25.8,133,Running,True,4451
4452,2026-06-13T15:48:00,LINE1-M01,298.5,310.4,1684,32.6,138,Idle,True,4452
4453,2026-06-13T15:51:00,LINE1-M02,295.5,305.3,1168,23.0,141,Stopped,False,4453
4454,2026-06-13T15:54:00,LINE2-M02,301.0,310.8,1725,36.5,144,Idle,True,4454
4455,2026-06-13T15:59:00,LINE1-M01,299.2,308.3,1695,32.2,146,Running,True,4455
4456,2026-06-13T16:05:00,LINE3-M01,302.2,312.6,1809,61.7,151,Stopped,False,4456
4457,2026-06-13T16:09:00,LINE2-M02,300.4,310.0,1385,38.9,156,Running,True,4457
4458,2026-06-13T16:13:00,LINE1-M01,303.4,314.9,1423,39.2,158,Running,True,4458
4459,2026-06-13T16:17:00,LINE1-M02,298.2,309.7,1839,63.2,160,Stopped,False,4459
4460,2026-06-13T16:19:00,LINE2-M01,296.4,306.8,1440,46.8,165,Idle,True,4460
4461,2026-06-13T16:25:00,LINE1-M01,300.0,308.5,1515,46.5,168,Running,True,4461
4462,2026-06-13T16:28:00,LINE3-M01,301.0,310.8,1866,41.8,171,Running,True,4462
4463,2026-06-13T16:33:00,LINE1-M02,295.8,305.5,1520,48.6,174,Running,True,4463
4464,2026-06-13T16:36:00,LINE2-M02,297.9,307.0,1541,47.0,176,Running,True,4464
4465,2026-06-13T16:42:00,LINE2-M02,298.8,309.6,1530,42.7,178,Running,True,4465
4466,2026-06-13T16:48:00,LINE3-M02,298.7,310.4,1529,37.7,180,Running,True,4466
4467,2026-06-13T16:53:00,LINE1-M02,296.5,305.1,1647,29.1,182,Idle,True,4467
4468,2026-06-13T16:57:00,LINE2-M01,297.3,306.8,1354,39.1,184,Running,True,4468
4469,2026-06-13T17:00:00,LINE2-M02,301.5,310.8,1524,34.3,186,Running,True,4469
4470,2026-06-13T17:05:00,LINE3-M02,299.7,308.7,1342,40.6,188,Running,True,4470
4471,2026-06-13T17:07:00,LINE1-M02,301.0,310.0,1777,23.2,190,Running,True,4471
4472,2026-06-13T17:09:00,LINE3-M01,297.4,308.1,1180,37.8,192,Running,True,4472
4473,2026-06-13T17:12:00,LINE2-M01,302.3,311.9,1606,38.9,195,Running,True,4473
4474,2026-06-13T17:14:00,LINE2-M02,299.9,313.4,1602,39.0,198,Running,True,4474
4475,2026-06-13T17:18:00,LINE1-M02,300.4,312.4,1682,48.5,201,Running,True,4475
4476,2026-06-13T17:23:00,LINE3-M01,302.3,312.0,1445,44.5,206,Running,True,4476
4477,2026-06-13T17:27:00,LINE1-M01,300.9,312.1,1195,49.7,208,Idle,True,4477
4478,2026-06-13T17:30:00,LINE2-M02,299.5,309.0,1169,34.9,210,Running,True,4478
4479,2026-06-13T17:34:00,LINE3-M01,301.3,314.3,1212,29.3,213,Running,True,4479
4480,2026-06-13T17:37:00,LINE2-M01,299.8,312.1,1706,37.2,215,Running,True,4480
4481,2026-06-13T17:40:00,LINE1-M02,299.4,308.9,1245,38.9,217,Running,True,4481
4482,2026-06-13T17:45:00,LINE2-M02,303.7,313.8,1489,60.1,219,Stopped,False,4482
4483,2026-06-13T17:49:00,LINE2-M02,301.3,311.0,1882,46.9,222,Stopped,False,4483
4484,2026-06-13T17:52:00,LINE2-M02,300.6,311.5,1776,27.9,224,Maintenance,True,4484
4485,2026-06-13T17:54:00,LINE3-M02,298.1,308.0,1442,63.1,226,Maintenance,False,4485
4486,2026-06-13T17:59:00,LINE1-M01,300.1,311.5,1569,23.0,228,Stopped,False,4486
4487,2026-06-13T18:02:00,LINE1-M02,299.3,308.4,1373,48.1,231,Running,True,4487
4488,2026-06-13T18:04:00,LINE1-M01,300.9,310.4,1431,48.9,233,Stopped,False,4488
4489,2026-06-13T18:06:00,LINE1-M02,302.4,313.4,1814,35.5,235,Idle,True,4489
4490,2026-06-13T18:09:00,LINE2-M01,299.9,309.6,1528,63.7,238,Stopped,False,4490
4491,2026-06-13T18:14:00,LINE2-M01,301.8,312.7,1332,41.1,240,Stopped,True,4491
4492,2026-06-13T18:19:00,LINE3-M01,299.6,309.4,1179,49.9,0,Running,True,4492
4493,2026-06-13T18:24:00,LINE3-M01,301.7,312.5,1409,26.9,3,Running,True,4493
4494,2026-06-13T18:28:00,LINE1-M01,298.1,307.2,1486,44.5,6,Running,True,4494
4495,2026-06-13T18:33:00,LINE1-M01,298.3,308.9,1168,35.0,8,Running,True,4495
4496,2026-06-13T18:38:00,LINE3-M02,299.6,311.7,1966,37.2,11,Running,True,4496
4497,2026-06-13T18:43:00,LINE3-M01,297.3,304.9,1600,39.5,13,Running,False,4497
4498,2026-06-13T18:45:00,LINE3-M02,302.1,312.7,1680,37.5,15,Running,True,4498
4499,2026-06-13T18:48:00,LINE1-M01,297.4,307.8,1540,47.2,17,Running,True,4499
4500,2026-06-13T18:51:00,LINE3-M02,298.1,307.5,1409,30.0,20,Idle,True,4500
4501,2026-06-13T18:57:00,LINE3-M01,295.6,305.2,1539,38.3,22,Running,True,4501
4502,2026-06-13T19:00:00,LINE1-M01,300.2,312.4,1490,35.9,25,Running,True,4502
4503,2026-06-13T19:04:00,LINE2-M01,302.0,311.8,1455,34.1,28,Running,True,4503
4504,2026-06-13T19:08:00,LINE2-M02,298.9,307.7,1640,42.5,30,Running,True,4504
4505,2026-06-13T19:14:00,LINE2-M02,300.5,309.9,1180,49.1,32,Running,True,4505
4506,2026-06-13T19:17:00,LINE3-M02,299.3,309.9,1334,35.4,35,Running,True,4506
4507,2026-06-13T19:22:00,LINE2-M02,299.1,311.3,1874,35.9,37,Idle,True,4507
4508,2026-06-13T19:28:00,LINE2-M02,300.5,309.5,1613,26.2,40,Idle,True,4508
4509,2026-06-13T19:30:00,LINE3-M01,303.6,313.4,1390,54.7,43,Idle,True,4509
4510,2026-06-13T19:34:00,LINE3-M01,300.6,309.4,1254,26.8,45,Running,True,4510
4511,2026-06-13T19:39:00,LINE3-M02,298.8,308.4,1857,34.2,47,Running,True,4511
4512,2026-06-13T19:45:00,LINE3-M01,300.2,311.3,1361,35.7,49,Idle,True,4512
4513,2026-06-13T19:48:00,LINE2-M01,298.1,307.1,1682,47.3,52,Running,True,4513
4514,2026-06-13T19:53:00,LINE2-M01,299.4,308.9,1434,41.9,54,Running,True,4514
4515,2026-06-13T19:56:00,LINE1-M01,300.3,309.8,1342,36.2,57,Running,True,4515
4516,2026-06-13T20:02:00,LINE2-M02,300.5,308.6,1744,42.7,60,Running,True,4516
4517,2026-06-13T20:08:00,LINE2-M01,304.0,317.0,1720,40.8,63,Running,True,4517
4518,2026-06-13T20:12:00,LINE2-M02,300.0,309.3,1836,23.7,66,Idle,True,4518
4519,2026-06-13T20:16:00,LINE1-M02,298.5,307.4,1766,21.9,71,Running,True,4519
4520,2026-06-13T20:18:00,LINE1-M01,300.2,311.0,1889,22.9,74,Running,True,4520
4521,2026-06-13T20:23:00,LINE1-M01,301.3,312.5,1267,35.0,76,Running,True,4521
4522,2026-06-13T20:28:00,LINE2-M01,300.3,311.7,1258,44.8,78,Running,True,4522
4523,2026-06-13T20:31:00,LINE1-M01,300.9,309.5,1317,63.0,83,Running,True,4523
4524,2026-06-13T20:35:00,LINE1-M02,299.0,308.7,1788,43.4,85,Idle,True,4524
4525,2026-06-13T20:41:00,LINE3-M01,302.1,312.5,1426,40.5,88,Idle,True,4525
4526,2026-06-13T20:43:00,LINE1-M01,300.8,313.0,1228,37.0,91,Running,True,4526
4527,2026-06-13T20:47:00,LINE2-M02,299.9,309.6,1463,45.3,94,Running,True,4527
4528,2026-06-13T20:49:00,LINE3-M02,300.0,308.7,1168,55.3,99,Idle,True,4528
4529,2026-06-13T20:54:00,LINE3-M02,300.1,311.4,1652,40.3,101,Running,True,4529
4530,2026-06-13T20:57:00,LINE2-M01,304.9,314.0,1870,44.7,103,Idle,True,4530
4531,2026-06-13T21:02:00,LINE1-M01,298.3,308.2,1733,55.9,105,Stopped,False,4531
4532,2026-06-13T21:04:00,LINE2-M01,300.3,310.4,2122,25.6,108,Running,True,4532
4533,2026-06-13T21:09:00,LINE2-M01,300.4,309.5,1543,48.0,110,Running,True,4533
4534,2026-06-13T21:13:00,LINE2-M01,296.8,305.3,1419,27.3,112,Idle,True,4534
4535,2026-06-13T21:15:00,LINE1-M02,301.8,311.8,1452,37.2,117,Running,True,4535
4536,2026-06-13T21:17:00,LINE1-M02,298.4,308.4,1298,68.6,120,Maintenance,False,4536
4537,2026-06-13T21:20:00,LINE1-M02,299.9,309.8,1694,31.6,122,Running,True,4537
4538,2026-06-13T21:25:00,LINE1-M01,301.7,311.9,1834,49.2,124,Maintenance,False,4538
4539,2026-06-13T21:29:00,LINE1-M01,300.6,311.2,1699,41.2,126,Running,True,4539
4540,2026-06-13T21:31:00,LINE2-M02,298.7,310.1,1562,35.5,128,Running,True,4540
4541,2026-06-13T21:35:00,LINE1-M01,301.9,311.4,1382,24.1,133,Maintenance,False,4541
4542,2026-06-13T21:38:00,LINE3-M01,299.4,308.8,1672,26.6,136,Running,True,4542
4543,2026-06-13T21:43:00,LINE3-M02,301.6,311.6,1621,36.9,138,Running,True,4543
4544,2026-06-13T21:49:00,LINE1-M01,299.9,308.2,1465,46.5,141,Idle,True,4544
4545,2026-06-13T21:54:00,LINE2-M02,297.4,306.9,2080,43.4,144,Stopped,False,4545
4546,2026-06-13T21:59:00,LINE3-M02,300.3,308.9,1356,21.3,147,Stopped,True,4546
4547,2026-06-13T22:04:00,LINE2-M01,298.1,308.8,1587,33.9,150,Running,True,4547
4548,2026-06-13T22:06:00,LINE3-M02,295.4,304.9,1564,44.9,153,Running,True,4548
4549,2026-06-13T22:12:00,LINE2-M01,300.4,310.9,1452,35.0,155,Running,True,4549
4550,2026-06-13T22:18:00,LINE2-M02,301.1,314.0,1434,19.9,158,Stopped,False,4550
4551,2026-06-13T22:21:00,LINE3-M01,303.1,314.3,1630,38.9,163,Running,True,4551
4552,2026-06-13T22:25:00,LINE1-M02,300.3,309.1,1700,49.3,168,Idle,True,4552
4553,2026-06-13T22:31:00,LINE3-M01,301.0,310.9,1554,31.4,170,Running,True,4553
4554,2026-06-13T22:33:00,LINE2-M02,302.5,312.3,1354,34.1,173,Running,True,4554
4555,2026-06-13T22:36:00,LINE1-M01,301.0,309.4,1271,48.4,176,Stopped,True,4555
4556,2026-06-13T22:40:00,LINE2-M01,299.8,311.6,1669,37.8,179,Idle,True,4556
4557,2026-06-13T22:43:00,LINE2-M01,300.9,310.9,1650,43.1,181,Running,True,4557
4558,2026-06-13T22:48:00,LINE2-M01,302.7,310.5,1277,48.0,186,Stopped,False,4558
4559,2026-06-13T22:50:00,LINE2-M02,300.4,311.0,1612,23.5,188,Running,True,4559
4560,2026-06-13T22:54:00,LINE3-M01,300.4,309.2,1482,45.5,193,Idle,True,4560
4561,2026-06-13T22:56:00,LINE3-M02,299.9,309.1,1519,40.2,196,Running,True,4561
4562,2026-06-13T22:59:00,LINE2-M02,302.0,311.6,1530,30.2,198,Running,True,4562
4563,2026-06-13T23:02:00,LINE3-M01,301.9,313.7,1497,61.2,200,Stopped,False,4563
4564,2026-06-13T23:05:00,LINE1-M01,298.2,308.5,1424,31.7,202,Idle,True,4564
4565,2026-06-13T23:08:00,LINE2-M02,301.9,312.7,1266,63.6,205,Maintenance,False,4565
4566,2026-06-13T23:11:00,LINE3-M01,300.9,312.1,1811,38.0,207,Running,True,4566
4567,2026-06-13T23:17:00,LINE2-M02,298.9,308.2,1331,36.0,209,Running,True,4567
4568,2026-06-13T23:22:00,LINE1-M02,297.6,309.1,1473,41.1,212,Running,True,4568
4569,2026-06-13T23:24:00,LINE2-M01,304.5,315.7,1729,31.6,214,Maintenance,True,4569
4570,2026-06-13T23:26:00,LINE3-M01,300.0,309.3,1389,47.8,216,Running,True,4570
4571,2026-06-13T23:29:00,LINE3-M01,301.1,310.9,1682,41.6,221,Running,True,4571
4572,2026-06-13T23:32:00,LINE3-M01,299.9,310.2,1307,38.5,223,Maintenance,False,4572
4573,2026-06-13T23:36:00,LINE2-M01,297.6,308.1,1721,34.0,225,Maintenance,True,4573
4574,2026-06-13T23:40:00,LINE3-M01,295.0,306.5,1202,53.3,227,Stopped,False,4574
4575,2026-06-13T23:44:00,LINE1-M01,300.2,312.1,1768,49.9,229,Stopped,False,4575
